Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
VOLKSWAGEN,Passat 5 Door Estate,Sport  20V Turbo 1.8 150 bhp,A5,1781,Petrol,14.0,7.4,9.8,20.2,38.2,28.8,235,739,II,71,0.544,0.19,0,0,0
VOLKSWAGEN,Passat 5 Door Estate,V5 2.3 150 bhp,M5,2324,Petrol,13.8,7.7,9.9,20.5,36.7,28.5,238,747,II,72,0.565,0.19,0,0,0
VOLKSWAGEN,Passat 5 Door Estate,V5 2.3 150 bhp,A5,2324,Petrol,15.7,7.7,10.7,18.0,36.7,26.4,257,806,II,72,0.943,0.17,0,0,0
VOLKSWAGEN,Passat 5 Door Estate,V6 TDI 2.5 150 bhp,M6,2496,Diesel,10.0,5.5,7.1,28.2,51.4,39.8,192,548,II,72,0.539,0.391,0,0,0.056
VOLKSWAGEN,Passat 5 Door Estate,V6 TDI 2.5 150 bhp,A5,2496,Diesel,11.7,6.5,8.4,24.1,43.5,33.6,227,649,II,74,0.492,0.692,0,0,0.06
VOLKSWAGEN,Passat 5 Door Estate,V6 4MOTION 2.8 193 bhp,QM5,2771,Petrol,15.5,8.2,10.9,18.2,34.4,25.9,262,821,II,73,0.692,0.318,0,0,0
VOLKSWAGEN,Passat 5 Door Estate,V6 4MOTION 2.8 193 bhp,QA5,2771,Petrol,16.6,8.1,11.2,17.0,34.9,25.2,269,844,II,72,0.498,0.368,0,0,0
VOLKSWAGEN,Caddy Kombi,SDI 1.9 64 bhp,M5,1896,Diesel,7.5,5.0,5.9,37.7,56.5,47.9,159,456,II,74,0.751,0.768,0,0,0.068
VOLKSWAGEN,Caddy Kombi,P 1.6 75 bhp,M5,1598,Petrol,10.9,7.0,8.4,25.9,40.4,33.6,202,633,II,73,0.476,0.255,0,0,0
VOLKSWAGEN,Caddy Kombi,TDI 1.9 90 bhp,M5,1896,Diesel,7.1,4.7,5.6,39.8,60.1,50.4,151,433,II,73,0.4,0.703,0,0,0.045
VOLVO,S/V40 Model Year 2001,1.8i (125 bhp) SE,M5,1834,Petrol,9.1,5.7,6.9,31.0,49.6,40.9,164,520,II,71,0.158,0.184,0,0,0
VOLVO,New V70 Model Year 2001,2.5 D,M5,2461,Diesel,8.8,5.1,6.5,32.1,55.4,43.5,172,502,II,74,0.23,0.7,0.073,0,0.086
VOLVO,S80 Model Year 2001,2.5 D,M5,2461,Diesel,8.8,4.9,6.4,32.1,57.6,44.1,169,495,II,74,0.264,0.732,0,0,0.073
VOLVO,S80 Model Year 2001,2.5 D,A4,2461,Diesel,11.0,5.4,7.4,25.7,52.3,38.2,196,571,II,74,0.16,0.715,0,0,0.076
